Profile Name,Source,Click Utc Ts,Device Type
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 3
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 8
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 3
User 8,Source 0,2023-05-26 18:35:24,Device Type 3
User 8,Source 0,2023-05-26 18:35:24,Device Type 8
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 5
User 8,Source 0,2023-05-26 18:35:24,Device Type 8
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 9
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 4
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 10
User 8,Source 0,2023-05-26 18:35:24,Device Type 10
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 6
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 11
User 8,Source 0,2023-05-26 18:35:24,Device Type 2
User 8,Source 0,2023-05-26 18:35:24,Device Type 7
User 8,Source 0,2023-05-26 18:35:24,Device Type 9
User 8,Source 0,2023-05-26 18:35:24,Device Type 6
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 3
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 8
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 0
User 8,Source 0,2023-05-26 18:35:24,Device Type 1
User 8,Source 0,2023-05-26 18:35:24,Device Type 3
User 8,Source 0,2023-05-26 18:35:24,Device Type 3
User 8,Source 0,2023-05-26 18:35:24,Device Type 8
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 5
User 8,Source 0,2023-05-26 18:07:46,Device Type 8
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 9
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 4
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 10
User 8,Source 0,2023-05-26 18:07:46,Device Type 10
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 6
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 11
User 8,Source 0,2023-05-26 18:07:46,Device Type 2
User 8,Source 0,2023-05-26 18:07:46,Device Type 7
User 8,Source 0,2023-05-26 18:07:46,Device Type 9
User 8,Source 0,2023-05-26 18:07:46,Device Type 6
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 3
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 8
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 3
User 8,Source 0,2023-05-26 18:07:46,Device Type 3
User 8,Source 0,2023-05-26 18:07:46,Device Type 8
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 5
User 8,Source 0,2023-05-26 18:07:46,Device Type 8
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 9
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 4
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 10
User 8,Source 0,2023-05-26 18:07:46,Device Type 10
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 6
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 11
User 8,Source 0,2023-05-26 18:07:46,Device Type 2
User 8,Source 0,2023-05-26 18:07:46,Device Type 7
User 8,Source 0,2023-05-26 18:07:46,Device Type 9
User 8,Source 0,2023-05-26 18:07:46,Device Type 6
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 3
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 8
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 0
User 8,Source 0,2023-05-26 18:07:46,Device Type 1
User 8,Source 0,2023-05-26 18:07:46,Device Type 3
User 8,Source 0,2023-05-26 18:07:46,Device Type 3
User 8,Source 0,2023-05-26 18:07:46,Device Type 8
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 5
User 8,Source 0,2023-05-26 18:07:12,Device Type 8
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 9
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 4
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 10
User 8,Source 0,2023-05-26 18:07:12,Device Type 10
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 6
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 11
User 8,Source 0,2023-05-26 18:07:12,Device Type 2
User 8,Source 0,2023-05-26 18:07:12,Device Type 7
User 8,Source 0,2023-05-26 18:07:12,Device Type 9
User 8,Source 0,2023-05-26 18:07:12,Device Type 6
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 3
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 8
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 3
User 8,Source 0,2023-05-26 18:07:12,Device Type 3
User 8,Source 0,2023-05-26 18:07:12,Device Type 8
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 5
User 8,Source 0,2023-05-26 18:07:12,Device Type 8
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 9
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 4
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 10
User 8,Source 0,2023-05-26 18:07:12,Device Type 10
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 6
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 11
User 8,Source 0,2023-05-26 18:07:12,Device Type 2
User 8,Source 0,2023-05-26 18:07:12,Device Type 7
User 8,Source 0,2023-05-26 18:07:12,Device Type 9
User 8,Source 0,2023-05-26 18:07:12,Device Type 6
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 3
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 8
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 0
User 8,Source 0,2023-05-26 18:07:12,Device Type 1
User 8,Source 0,2023-05-26 18:07:12,Device Type 3
User 8,Source 0,2023-05-26 18:07:12,Device Type 3
User 8,Source 0,2023-05-26 18:07:12,Device Type 8
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 5
User 8,Source 0,2023-05-26 18:00:07,Device Type 8
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 9
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 4
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 10
User 8,Source 0,2023-05-26 18:00:07,Device Type 10
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 6
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 11
User 8,Source 0,2023-05-26 18:00:07,Device Type 2
User 8,Source 0,2023-05-26 18:00:07,Device Type 7
User 8,Source 0,2023-05-26 18:00:07,Device Type 9
User 8,Source 0,2023-05-26 18:00:07,Device Type 6
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 3
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 8
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 0
User 8,Source 0,2023-05-26 18:00:07,Device Type 1
User 8,Source 0,2023-05-26 18:00:07,Device Type 3
User 8,Source 0,2023-05-26 18:00:07,Device Type 3
User 8,Source 0,2023-05-26 18:00:07,Device Type 8
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 5
User 8,Source 0,2023-05-26 16:13:44,Device Type 8
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 9
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 4
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 10
User 8,Source 0,2023-05-26 16:13:44,Device Type 10
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 6
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 11
User 8,Source 0,2023-05-26 16:13:44,Device Type 2
User 8,Source 0,2023-05-26 16:13:44,Device Type 7
User 8,Source 0,2023-05-26 16:13:44,Device Type 9
User 8,Source 0,2023-05-26 16:13:44,Device Type 6
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 3
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 8
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 0
User 8,Source 0,2023-05-26 16:13:44,Device Type 1
User 8,Source 0,2023-05-26 16:13:44,Device Type 3
User 8,Source 0,2023-05-26 16:13:44,Device Type 3
User 8,Source 0,2023-05-26 16:13:44,Device Type 8
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 5
User 8,Source 0,2023-05-26 16:13:43,Device Type 8
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 9
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 4
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 10
User 8,Source 0,2023-05-26 16:13:43,Device Type 10
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 6
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 11
User 8,Source 0,2023-05-26 16:13:43,Device Type 2
User 8,Source 0,2023-05-26 16:13:43,Device Type 7
User 8,Source 0,2023-05-26 16:13:43,Device Type 9
User 8,Source 0,2023-05-26 16:13:43,Device Type 6
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 3
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 8
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 0
User 8,Source 0,2023-05-26 16:13:43,Device Type 1
User 8,Source 0,2023-05-26 16:13:43,Device Type 3
User 8,Source 0,2023-05-26 16:13:43,Device Type 3
User 8,Source 0,2023-05-26 16:13:43,Device Type 8
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 5
User 8,Source 0,2023-05-26 16:13:42,Device Type 8
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 9
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 4
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 10
User 8,Source 0,2023-05-26 16:13:42,Device Type 10
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 6
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 11
User 8,Source 0,2023-05-26 16:13:42,Device Type 2
User 8,Source 0,2023-05-26 16:13:42,Device Type 7
User 8,Source 0,2023-05-26 16:13:42,Device Type 9
User 8,Source 0,2023-05-26 16:13:42,Device Type 6
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 3
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 8
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 3
User 8,Source 0,2023-05-26 16:13:42,Device Type 3
User 8,Source 0,2023-05-26 16:13:42,Device Type 8
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 5
User 8,Source 0,2023-05-26 16:13:42,Device Type 8
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 9
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 4
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 10
User 8,Source 0,2023-05-26 16:13:42,Device Type 10
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 6
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 11
User 8,Source 0,2023-05-26 16:13:42,Device Type 2
User 8,Source 0,2023-05-26 16:13:42,Device Type 7
User 8,Source 0,2023-05-26 16:13:42,Device Type 9
User 8,Source 0,2023-05-26 16:13:42,Device Type 6
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 3
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 8
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 0
User 8,Source 0,2023-05-26 16:13:42,Device Type 1
User 8,Source 0,2023-05-26 16:13:42,Device Type 3
User 8,Source 0,2023-05-26 16:13:42,Device Type 3
User 8,Source 0,2023-05-26 16:13:42,Device Type 8
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 5
User 8,Source 0,2023-05-26 16:00:54,Device Type 8
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 9
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 4
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 10
User 8,Source 0,2023-05-26 16:00:54,Device Type 10
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 6
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 11
User 8,Source 0,2023-05-26 16:00:54,Device Type 2
User 8,Source 0,2023-05-26 16:00:54,Device Type 7
User 8,Source 0,2023-05-26 16:00:54,Device Type 9
User 8,Source 0,2023-05-26 16:00:54,Device Type 6
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 3
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 8
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 0
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 3
User 8,Source 0,2023-05-26 16:00:54,Device Type 3
User 8,Source 0,2023-05-26 16:00:54,Device Type 8
User 8,Source 0,2023-05-26 16:00:54,Device Type 1
User 8,Source 0,2023-05-26 16:00:54,Device Type 5
User 8,Source 0,2023-05-26 16:00:54,Device Type 8
